user,time_stamp,btag,cate,brand,order_id
718706,1492833005,buy,4505,363752,32783
718725,1492830075,buy,2241,12020,32784
718742,1492821147,buy,5410,269639,32785
718742,1492821147,buy,7868,95766,32785
718742,1492821414,buy,6428,192267,32785
718742,1492821450,buy,999,437671,32785
718742,1492821550,buy,506,184921,32785
718751,1492811391,buy,4262,370203,32786
718751,1492811430,buy,4262,370203,32786
718775,1492815019,buy,4262,370203,32787
718814,1492830381,buy,344,155520,32788
718814,1492830381,buy,344,155520,32788
718815,1492822694,buy,11002,321245,32789
718815,1492822694,buy,11002,321245,32789
718815,1492826654,buy,1101,345441,32789
718824,1492823176,buy,4262,370203,32790
718838,1492831590,buy,4609,59300,32791
718859,1492813103,buy,12422,425589,32792
718870,1492821633,buy,10935,250924,32793
718916,1492831764,buy,4270,461261,32794
718916,1492831764,buy,6617,461261,32794
718916,1492831764,buy,4267,461261,32794
718916,1492831764,buy,4267,461261,32794
718933,1492831180,buy,4634,206981,32795
718933,1492831245,buy,7618,380292,32795
718933,1492831245,buy,3023,84803,32795
719004,1492829552,buy,6576,68561,32796
719004,1492829552,buy,6255,126307,32796
719066,1492812933,buy,4505,220207,32797
719066,1492821637,buy,4385,288173,32797
719076,1492821199,buy,4262,370203,32798
719081,1492830130,buy,3469,396567,32799
719082,1492823438,buy,4312,270275,32800
719094,1492815158,buy,6342,30792,32801
719106,1492822401,buy,8073,270268,32802
719132,1492791277,buy,6426,20767,32803
719132,1492825068,buy,6183,137952,32803
719145,1492797978,buy,7340,372532,32804
719145,1492797978,buy,7211,333713,32804
719145,1492797978,buy,7340,372532,32804
719232,1492822939,buy,6423,417379,32805
719298,1492825754,buy,7905,402986,32806
719340,1492829895,buy,858,53869,32807
719410,1492826469,buy,6512,17204,32808
719433,1492824846,buy,4505,44422,32809
719442,1492828737,buy,6055,185909,32810
719445,1492832728,buy,8824,84604,32811
719475,1492827017,buy,10855,51142,32812
719475,1492827017,buy,10856,132321,32812
719475,1492827144,buy,10935,351496,32812
719475,1492827862,buy,9095,265898,32812
719475,1492828424,buy,10935,351496,32812
719475,1492828424,buy,10856,49794,32812
719475,1492828424,buy,10855,109181,32812
719475,1492828424,buy,10856,132321,32812
719475,1492828424,buy,10856,132321,32812
719475,1492828424,buy,10935,62353,32812
719475,1492829305,buy,10935,62353,32812
719475,1492829305,buy,10856,49794,32812
719475,1492829305,buy,10856,132321,32812
719475,1492829305,buy,10856,132321,32812
719475,1492829305,buy,10935,351496,32812
719475,1492829305,buy,10855,51142,32812
719496,1492832410,buy,619,293881,32813
719517,1492824725,buy,824,332008,32814
719523,1492817940,buy,12069,133286,32815
719567,1492828610,buy,11446,178037,32816
719567,1492828610,buy,6162,175567,32816
719567,1492830731,buy,619,392782,32816
719567,1492831006,buy,11447,301147,32816
719610,1492828906,buy,7242,454741,32817
719613,1492827052,buy,6123,407752,32818
719628,1492821703,buy,6281,99655,32819
719628,1492821703,buy,6281,99655,32819
719628,1492822674,buy,2628,254751,32819
719629,1492824647,buy,5467,336520,32820
719633,1492826911,buy,11152,270302,32821
719651,1492823711,buy,5539,282200,32822
719669,1492831238,buy,507,293173,32823
719679,1492805636,buy,6606,416842,32824
719727,1492821061,buy,1665,373966,32825
719765,1492823917,buy,4520,321594,32826
719765,1492826443,buy,4520,198567,32826
719765,1492826564,buy,4520,198567,32826
719765,1492826604,buy,4520,198567,32826
719783,1492826534,buy,7965,199354,32827
719786,1492791964,buy,4781,77568,32828
719792,1492820532,buy,8133,60220,32829
719796,1492791426,buy,6163,352485,32830
719796,1492818869,buy,8198,205035,32830
719796,1492830488,buy,7238,282711,32830
719810,1492829440,buy,4282,117096,32831
719848,1492813165,buy,6342,132353,32832
719854,1492818050,buy,4753,181483,32833
719911,1492828967,buy,6347,270419,32834
719914,1492799226,buy,6142,416287,32835
719914,1492799361,buy,4505,44311,32835
719923,1492815475,buy,6251,23368,32836
719923,1492831561,buy,1535,361467,32836
719923,1492831636,buy,6162,450890,32836
719953,1492821936,buy,12069,168008,32837
719961,1492826544,buy,6261,275003,32838
719976,1492827537,buy,6421,441479,32839
719987,1492828661,buy,284,184451,32840
720013,1492792573,buy,4681,378079,32841
720017,1492832771,buy,4385,246282,32842
720041,1492795145,buy,5470,367566,32843
720046,1492830423,buy,1157,327607,32844
720046,1492830573,buy,2468,310550,32844
720046,1492830573,buy,2468,310550,32844
720060,1492831187,buy,6191,421497,32845
720125,1492820746,buy,4262,370203,32846
720136,1492831154,buy,6736,342634,32847
720151,1492821828,buy,1668,369130,32848
720151,1492827092,buy,5967,280890,32848
720167,1492827652,buy,6112,357339,32849
720167,1492827652,buy,6115,458915,32849
720167,1492827652,buy,1657,396567,32849
720197,1492829792,buy,6468,263296,32850
720202,1492821717,buy,12422,370203,32851
720210,1492832790,buy,7957,390518,32852
720232,1492823153,buy,3055,368957,32853
720232,1492823153,buy,3055,368957,32853
720232,1492823153,buy,3055,368957,32853
720232,1492823153,buy,3055,368957,32853
720232,1492823153,buy,3055,368957,32853
720252,1492828830,buy,12422,370203,32854
720252,1492828889,buy,12422,370203,32854
720254,1492823576,buy,12422,388700,32855
720263,1492821154,buy,4505,98931,32856
720263,1492821154,buy,4505,98931,32856
720265,1492825325,buy,11028,121007,32857
720265,1492825325,buy,11028,121007,32857
720291,1492802316,buy,4280,155332,32858
720295,1492795192,buy,121,253533,32859
720305,1492814272,buy,5945,312427,32860
720305,1492814272,buy,5945,312427,32860
720317,1492833213,buy,4262,370203,32861
720376,1492816310,buy,6281,125875,32862
720430,1492819132,buy,6421,247789,32863
720452,1492792819,buy,1535,144027,32864
720453,1492796863,buy,12422,370203,32865
720457,1492819962,buy,4609,438242,32866
720458,1492811675,buy,3787,224985,32867
720466,1492804574,buy,5467,132497,32868
720466,1492826512,buy,10805,26572,32868
720490,1492829745,buy,2231,133192,32869
720520,1492793326,buy,5480,218467,32870
720520,1492793363,buy,5480,218467,32870
720526,1492830077,buy,4385,12437,32871
720539,1492793053,buy,6255,301153,32872
720539,1492793053,buy,6255,328331,32872
720539,1492793053,buy,6255,301153,32872
720539,1492793053,buy,6255,301153,32872
720539,1492793053,buy,6255,301153,32872
720539,1492793053,buy,6255,301153,32872
720539,1492793053,buy,6255,301153,32872
720539,1492793053,buy,10058,301153,32872
720539,1492793053,buy,6255,301153,32872
720539,1492793053,buy,6255,337307,32872
720539,1492793053,buy,6255,301153,32872
720539,1492793224,buy,6255,301153,32872
720539,1492793224,buy,6255,301153,32872
720539,1492793224,buy,6255,301153,32872
720539,1492793224,buy,10058,301153,32872
720539,1492793224,buy,6255,301153,32872
720539,1492793224,buy,6255,301153,32872
720539,1492793224,buy,6255,301153,32872
720539,1492793224,buy,6255,301153,32872
720539,1492793224,buy,6255,301153,32872
720539,1492793224,buy,6255,301153,32872
720571,1492815478,buy,4262,370203,32873
720571,1492822379,buy,6511,275913,32873
720636,1492832128,buy,6468,457357,32874
720699,1492797246,buy,669,439318,32875
720733,1492814846,buy,843,362940,32876
720747,1492827353,buy,6205,421640,32877
720759,1492805868,buy,6160,353152,32878
720767,1492829048,buy,6857,358746,32879
720768,1492827007,buy,6423,387520,32880
720780,1492827185,buy,10924,172962,32881
720826,1492831028,buy,4315,76665,32882
720826,1492831028,buy,1126,76665,32882
720826,1492831028,buy,7455,248446,32882
720826,1492831028,buy,7455,248446,32882
720826,1492832229,buy,1126,76665,32882
720826,1492832229,buy,7455,248446,32882
720826,1492832229,buy,7455,248446,32882
720826,1492832229,buy,4315,76665,32882
720827,1492829999,buy,6426,316497,32883
720851,1492817698,buy,8919,24869,32884
720851,1492817698,buy,8919,24869,32884
720851,1492818012,buy,5160,87449,32884
720870,1492823197,buy,5944,105807,32885
720885,1492829173,buy,4520,426258,32886
720926,1492828810,buy,4280,324675,32887
720944,1492832055,buy,4269,168008,32888
720944,1492832055,buy,4269,168008,32888
720944,1492832055,buy,4269,168008,32888
720944,1492833108,buy,4267,168008,32888
720944,1492833108,buy,4267,168008,32888
720944,1492833108,buy,4267,168008,32888
720944,1492833108,buy,4267,168008,32888
720962,1492792915,buy,12247,417898,32889
720962,1492796516,buy,12206,456687,32889
720962,1492796516,buy,12204,456687,32889
720962,1492796516,buy,12204,456687,32889
720962,1492828694,buy,8888,47924,32889
720962,1492828694,buy,8888,47924,32889
720966,1492820086,buy,5467,224985,32890
720976,1492831445,buy,3497,443807,32891
720987,1492830842,buy,4385,12589,32892
721068,1492826410,buy,6544,126383,32893
721068,1492826464,buy,6423,301063,32893
721068,1492826464,buy,6806,246798,32893
721084,1492792406,buy,531,241570,32894
721084,1492792406,buy,531,241570,32894
721084,1492792406,buy,531,397300,32894
721084,1492792406,buy,531,241570,32894
721084,1492792447,buy,5239,393534,32894
721084,1492820708,buy,531,181313,32894
721084,1492820739,buy,877,280464,32894
721084,1492820739,buy,877,280464,32894
721084,1492821035,buy,877,357945,32894
721090,1492826587,buy,6715,38543,32895
721090,1492827038,buy,9102,77323,32895
721123,1492827197,buy,4262,370203,32896
721135,1492827186,buy,9900,248406,32897
721194,1492814998,buy,6254,16016,32898
721194,1492815162,buy,8861,389230,32898
721194,1492816456,buy,4283,287679,32898
721194,1492816456,buy,4283,287679,32898
721194,1492829991,buy,4283,287679,32898
721238,1492826679,buy,6551,371994,32899
721238,1492826982,buy,6578,371651,32899
721245,1492818817,buy,6438,191453,32900
721252,1492826376,buy,1928,200935,32901
721254,1492790780,buy,8198,369389,32902
721266,1492790844,buy,11740,29423,32903
721269,1492821909,buy,4385,247789,32904
721269,1492821909,buy,4385,247789,32904
721269,1492822954,buy,4385,247789,32904
721269,1492822954,buy,4385,247789,32904
721270,1492828061,buy,6343,266065,32905
721273,1492818749,buy,4585,353787,32906
721277,1492824577,buy,8961,310188,32907
721282,1492826439,buy,6511,310600,32908
721289,1492820557,buy,8169,115501,32909
721291,1492803337,buy,2905,400361,32910
721299,1492831291,buy,6341,428469,32911
721299,1492831614,buy,4505,197368,32911
721299,1492832668,buy,6142,69038,32911
721299,1492832891,buy,4385,168234,32911
721319,1492821435,buy,5308,374661,32912
721345,1492830579,buy,6554,400246,32913
721345,1492830579,buy,6554,400246,32913
721345,1492830579,buy,6554,400246,32913
721364,1492829051,buy,4855,434418,32914
721366,1492792609,buy,1665,403843,32915
721376,1492824241,buy,5779,458317,32916
721387,1492825087,buy,8102,436594,32917
721411,1492825973,buy,4521,214522,32918
721411,1492826013,buy,4521,214522,32918
721455,1492832104,buy,6578,334130,32919
721455,1492832104,buy,2204,392793,32919
721455,1492832104,buy,5871,392793,32919
721455,1492832104,buy,6180,347332,32919
721455,1492832104,buy,5871,124290,32919
721537,1492831695,buy,12422,370203,32920
721543,1492815066,buy,5945,224985,32921
721559,1492820465,buy,4385,134714,32922
721560,1492790423,buy,4262,370203,32923
721560,1492791003,buy,10892,293023,32923
721578,1492825280,buy,6406,99903,32924
721578,1492825400,buy,1226,99903,32924
721578,1492826300,buy,4267,41423,32924
721601,1492828822,buy,1232,38543,32925
721601,1492828822,buy,6711,219025,32925
721610,1492811910,buy,4262,370203,32926
721631,1492822059,buy,6422,58277,32927
721642,1492791616,buy,6426,48216,32928
721658,1492821624,buy,8929,112669,32929
721677,1492820911,buy,7268,383485,32930
721677,1492820911,buy,7268,383485,32930
721712,1492830725,buy,4654,17290,32931
721741,1492791457,buy,5851,79507,32932
721760,1492829342,buy,11635,185940,32933
721786,1492830186,buy,27,400399,32934
721838,1492827633,buy,8426,40374,32935
721902,1492823697,buy,562,228163,32936
721902,1492823697,buy,562,228163,32936
721910,1492832414,buy,5410,416837,32937
721917,1492825936,buy,4520,7618,32938
721987,1492828326,buy,4520,270147,32939
722004,1492821627,buy,12422,370203,32940
722004,1492827755,buy,12422,370203,32940
722015,1492828439,buy,4315,260343,32941
722037,1492825617,buy,5467,289655,32942
722040,1492797060,buy,5063,203992,32943
722056,1492815652,buy,11156,76204,32944
722056,1492815652,buy,11156,76204,32944
722056,1492815652,buy,11156,76204,32944
722056,1492815652,buy,11156,74120,32944
722056,1492815652,buy,11156,74120,32944
722056,1492815652,buy,11156,192236,32944
722056,1492815652,buy,11156,192236,32944
722072,1492825300,buy,4827,207177,32945
722100,1492827771,buy,4292,372168,32946
722102,1492821633,buy,4301,251140,32947
722125,1492790651,buy,4282,81809,32948
722125,1492790651,buy,6261,81809,32948
722125,1492792194,buy,4282,81809,32948
722125,1492792194,buy,4280,81809,32948
722125,1492792194,buy,4281,81809,32948
722139,1492827971,buy,4505,152721,32949
722139,1492827971,buy,6806,203464,32949
722145,1492818558,buy,6848,312887,32950
722149,1492791739,buy,6806,21338,32951
722155,1492792168,buy,6341,132353,32952
722167,1492824161,buy,5347,186604,32953
722167,1492824161,buy,5343,186604,32953
722174,1492824382,buy,7939,234302,32954
722174,1492824382,buy,7939,234302,32954
722176,1492832575,buy,4301,96541,32955
722176,1492832575,buy,4301,96541,32955
722176,1492832575,buy,5467,224985,32955
722206,1492825907,buy,4609,330502,32956
722206,1492826544,buy,4609,208353,32956
722206,1492826569,buy,4609,275386,32956
722232,1492828357,buy,6057,159654,32957
722250,1492825851,buy,856,451951,32958
722250,1492825851,buy,6952,250357,32958
722260,1492823755,buy,7999,351487,32959
722260,1492823755,buy,7999,351487,32959
722275,1492821200,buy,8364,376238,32960
722275,1492821267,buy,8364,376238,32960
722308,1492826921,buy,6915,377883,32961
722308,1492826951,buy,6915,377883,32961
722318,1492820645,buy,4387,289287,32962
722332,1492821421,buy,8502,378079,32963
722343,1492832036,buy,1535,34408,32964
722350,1492792004,buy,11639,255820,32965
722350,1492829863,buy,5871,124290,32965
722350,1492829863,buy,6111,124290,32965
722350,1492829863,buy,6843,124290,32965
722350,1492829863,buy,6847,124290,32965
722350,1492829863,buy,1673,124290,32965
722382,1492831270,buy,6939,175148,32966
722469,1492820061,buy,11915,431822,32967
722469,1492820169,buy,11915,431822,32967
722471,1492829518,buy,7487,301527,32968
722471,1492829518,buy,6058,263806,32968
722495,1492823041,buy,2340,369604,32969
722514,1492832049,buy,6736,374343,32970
722532,1492822587,buy,6255,34455,32971
722532,1492822990,buy,6932,289183,32971
722534,1492822815,buy,6760,425589,32972
722535,1492829756,buy,11181,417701,32973
722536,1492821780,buy,7025,7314,32974
722553,1492815152,buy,6172,229792,32975
722553,1492815152,buy,2201,93068,32975
722553,1492815152,buy,2201,93068,32975
722553,1492815152,buy,6172,340728,32975
722553,1492815152,buy,6172,412255,32975
722553,1492815256,buy,6172,229792,32975
722562,1492792239,buy,5147,407519,32976
722569,1492791176,buy,6208,3348,32977
722591,1492832285,buy,6412,55714,32978
722608,1492819978,buy,6423,191837,32979
722646,1492831278,buy,7339,304557,32980
722679,1492829195,buy,6261,341884,32981
722711,1492831910,buy,9002,106129,32982
722773,1492819152,buy,6183,141630,32983
722773,1492819152,buy,6952,435218,32983
722773,1492819152,buy,856,259945,32983
722773,1492819152,buy,7146,385604,32983
722773,1492819152,buy,856,259945,32983
722773,1492819501,buy,12399,247789,32983
722773,1492819501,buy,12399,247789,32983
722791,1492823946,buy,11889,71276,32984
722812,1492827156,buy,8990,153466,32985
722816,1492828184,buy,6160,339831,32986
722860,1492791492,buy,4267,355459,32987
722896,1492799045,buy,2157,435950,32988
722896,1492799717,buy,2157,435950,32988
722896,1492799764,buy,2157,435950,32988
722908,1492811303,buy,11879,37047,32989
722908,1492817472,buy,12422,370203,32989
722937,1492822710,buy,6621,213957,32990
722940,1492825665,buy,5467,284082,32991
722945,1492811638,buy,4617,352067,32992
722970,1492821982,buy,6589,209037,32993
722971,1492795340,buy,7205,342533,32994
723023,1492828631,buy,4570,322319,32995
723023,1492828631,buy,4570,322319,32995
723033,1492812446,buy,7214,372768,32996
723068,1492821661,buy,5487,267734,32997
723093,1492829189,buy,4520,455924,32998
723093,1492829189,buy,4283,370225,32998
723099,1492832191,buy,4343,407264,32999
723099,1492832191,buy,7972,407264,32999
723099,1492832191,buy,11159,407264,32999
723099,1492832191,buy,11214,391790,32999
723099,1492832191,buy,4343,85629,32999
723115,1492819137,buy,2146,247197,33000
723149,1492823932,buy,4263,388700,33001
723157,1492823309,buy,4526,274068,33002
723161,1492826445,buy,6426,40756,33003
723177,1492829975,buy,4280,316777,33004
723201,1492818500,buy,6787,349743,33005
723206,1492828516,buy,4422,49257,33006
723206,1492828682,buy,4288,49036,33006
723215,1492826896,buy,5467,32411,33007
723215,1492826896,buy,5467,32411,33007
723215,1492826896,buy,5467,32411,33007
723222,1492823352,buy,12250,448734,33008
723260,1492829615,buy,6423,196981,33009
723278,1492833219,buy,9102,456173,33010
723286,1492815448,buy,10244,218923,33011
723325,1492793413,buy,4280,43848,33012
723325,1492794165,buy,4280,13799,33012
723328,1492828947,buy,6857,64809,33013
723336,1492826790,buy,6438,201364,33014
723339,1492824816,buy,6512,112261,33015
723346,1492828569,buy,5467,336520,33016
723346,1492828569,buy,5467,336520,33016
723346,1492828569,buy,5467,336520,33016
723346,1492830152,buy,13,13217,33016
723348,1492818496,buy,12422,370203,33017
723348,1492832410,buy,5467,311381,33017
